//
// File src/assets/logo.tmx converted to csv using cpct_tmx2csv [20151017 11:53:52 CEST]
//
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,
13,13,13,13,13,0,0,0,0,13,13,13,0,0,0,13,13,13,0,13,13,13,13,13,13,0,0,0,0,0,13,13,0,13,13,13,0,13,13,13,
13,13,13,13,0,13,13,13,13,13,13,0,13,13,13,0,13,13,0,13,13,13,13,13,13,13,13,0,13,13,13,13,0,13,13,13,0,13,13,13,
13,13,13,13,0,13,13,13,13,13,13,0,13,13,13,0,13,13,0,13,13,13,13,13,13,13,13,0,13,13,13,13,13,0,13,0,13,13,13,13,
13,13,13,13,0,13,13,13,13,13,13,0,0,0,0,0,13,13,0,13,13,13,13,13,13,13,13,0,13,13,13,13,13,0,13,0,13,13,13,13,
13,13,13,13,0,13,13,13,13,13,13,0,13,13,13,0,13,13,0,13,13,13,13,13,13,13,13,0,13,13,13,13,13,0,0,0,13,13,13,13,
13,13,13,13,13,0,0,0,0,13,13,0,13,13,13,0,13,13,0,0,0,0,0,13,13,0,0,0,0,0,13,13,13,13,0,13,13,13,13,13,
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,
13,0,0,13,13,0,0,13,13,0,0,13,13,0,0,13,13,13,13,13,13,13,13,13,13,0,0,13,13,0,0,13,13,0,0,13,13,0,0,13,
13,0,0,13,13,0,0,13,13,0,0,13,13,0,0,13,13,13,13,13,13,13,13,13,13,0,0,13,13,0,0,13,13,0,0,13,13,0,0,13,
13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,13,13,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,
13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,13,13,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,
13,13,13,13,13,0,0,0,0,0,0,0,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,0,0,0,0,0,0,0,0,13,13,13,13,13,
13,13,13,13,13,0,0,0,0,0,0,0,0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,0,0,0,0,0,0,0,0,13,13,13,13,13,
13,13,13,13,13,13,13,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,13,13,13,13,13,13,13,
13,13,13,13,13,13,13,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,13,13,13,13,13,13,13,
13,13,13,13,13,13,13,13,13,13,13,13,13,2,2,10,10,10,10,10,10,10,10,10,10,2,2,13,13,13,13,13,13,13,13,13,13,13,13,13,
13,13,13,13,13,13,13,13,13,13,13,13,13,2,2,10,10,10,10,10,10,10,10,10,10,2,2,13,13,13,13,13,13,13,13,13,13,13,13,13,
13,13,13,13,13,13,13,13,13,2,2,2,2,2,2,0,0,10,10,10,10,10,10,0,0,2,2,2,2,2,2,13,13,13,13,13,13,13,13,13,
13,13,13,13,13,13,13,13,13,2,2,2,2,2,2,0,0,10,10,10,10,10,10,0,0,2,2,2,2,2,2,13,13,13,13,13,13,13,13,13,
13,13,13,13,13,13,13,13,13,13,13,10,10,2,2,10,10,10,10,10,10,10,10,10,10,2,2,10,10,13,13,13,13,13,13,13,13,13,13,13,
13,13,13,13,13,13,13,13,13,13,13,10,10,2,2,10,10,10,10,10,10,10,10,10,10,2,2,10,10,13,13,13,13,13,13,13,13,13,13,13,
13,13,13,13,13,13,13,13,13,13,13,13,13,2,2,10,10,10,10,0,0,10,10,10,10,2,2,13,13,13,13,13,13,13,13,13,13,13,13,13,
13,13,13,13,13,13,13,13,13,13,13,13,13,2,2,10,10,10,10,0,0,10,10,10,10,2,2,13,13,13,13,13,13,13,13,13,13,13,13,13,
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2,2,10,10,10,10,10,10,2,2,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2,2,10,10,10,10,10,10,2,2,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2,2,2,2,2,2,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2,2,2,2,2,2,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2,2,10,10,2,2,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2,2,10,10,2,2,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2,2,10,10,2,2,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2,2,10,10,10,10,10,10,2,2,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2,2,10,10,10,10,10,10,2,2,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,
13,13,13,13,13,13,13,13,13,13,13,13,13,2,2,10,10,10,10,10,10,10,10,10,10,2,2,13,13,13,13,13,13,13,13,13,13,13,13,13,
13,13,13,13,13,13,13,13,13,13,13,13,13,2,2,10,10,10,10,10,10,10,10,10,10,2,2,13,13,13,13,13,13,13,13,13,13,13,13,13,
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,
13,13,13,13,13,0,0,0,0,13,13,13,0,0,0,13,13,13,0,13,13,13,0,13,13,13,0,0,0,0,13,13,13,0,0,0,0,13,13,13,
13,13,13,13,0,13,13,13,13,13,13,0,13,13,13,0,13,13,0,0,13,0,0,13,13,0,13,13,13,13,13,13,0,13,13,13,13,13,13,13,
13,13,13,13,0,13,13,13,13,13,13,0,13,13,13,0,13,13,0,13,0,13,0,13,13,0,0,0,13,13,13,13,13,0,0,0,13,13,13,13,
13,13,13,13,0,13,13,0,0,13,13,0,0,0,0,0,13,13,0,13,13,13,0,13,13,0,13,13,13,13,13,13,13,13,13,13,0,13,13,13,
13,13,13,13,0,13,13,13,0,13,13,0,13,13,13,0,13,13,0,13,13,13,0,13,13,0,13,13,13,13,13,13,13,13,13,13,0,13,13,13,
13,13,13,13,13,0,0,0,13,13,13,0,13,13,13,0,13,13,0,13,13,13,0,13,13,13,0,0,0,0,13,13,0,0,0,0,13,13,13,13,
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,
